id,年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
8544,2024,10,7,月,ちんげんさい,31560,福　岡,40,3327,473,,
8545,2024,10,7,月,ちんげんさい,31560,愛　知,23,1883,425,,
8546,2024,10,7,月,キャベツ,31700,,,2130466,123,122.4,101.7
8547,2024,10,7,月,キャベツ,31700,群　馬,10,1373635,127,,
8548,2024,10,7,月,キャベツ,31700,長　野,20,316221,121,,
8549,2024,10,7,月,キャベツ,31700,北海道,1,189381,92,,
8550,2024,10,7,月,ほうれんそう,31800,,,105217,938,142.2,89.8
8551,2024,10,7,月,ほうれんそう,31800,群　馬,10,43979,788,,
8552,2024,10,7,月,ほうれんそう,31800,岐　阜,21,29304,1086,,
8553,2024,10,7,月,ほうれんそう,31800,茨　城,8,6906,896,,
8554,2024,10,7,月,ほうれんそう,31800,北海道,1,6658,919,,
8555,2024,10,7,月,ねぎ,31900,,,463095,555,98.8,99.5
8556,2024,10,7,月,ねぎ,31900,北海道,1,197052,477,,
8557,2024,10,7,月,ねぎ,31900,秋　田,5,73803,460,,
8558,2024,10,7,月,ねぎ,31900,青　森,2,56081,496,,
8559,2024,10,7,月,ねぎ,31900,長　野,20,31841,462,,
8560,2024,10,7,月,ねぎ,31900,山　形,6,11735,459,,
8561,2024,10,7,月,みつば,32500,,,10441,1052,101.3,93.8
8562,2024,10,7,月,みつば,32500,大　分,44,1651,923,,
8563,2024,10,7,月,みつば,32500,愛　知,23,1637,1152,,
8564,2024,10,7,月,みつば,32500,茨　城,8,1238,834,,
8565,2024,10,7,月,みつば,32500,三　重,24,1220,1406,,
8566,2024,10,7,月,みつば,32500,千　葉,12,1195,980,,
8567,2024,10,7,月,しゅんぎく,32600,,,6758,1457,109.1,95.7
8568,2024,10,7,月,しゅんぎく,32600,岩　手,3,1533,1396,,
8569,2024,10,7,月,しゅんぎく,32600,福　岡,40,1102,1439,,
8570,2024,10,7,月,しゅんぎく,32600,北海道,1,994,1103,,
8571,2024,10,7,月,しゅんぎく,32600,岐　阜,21,796,1810,,
8572,2024,10,7,月,しゅんぎく,32600,群　馬,10,504,1648,,
8573,2024,10,7,月,にら,32800,,,63141,1002,99,101.2
8574,2024,10,7,月,にら,32800,高　知,39,21592,1020,,
8575,2024,10,7,月,にら,32800,栃　木,9,10120,1054,,
8576,2024,10,7,月,にら,32800,茨　城,8,8302,981,,
8577,2024,10,7,月,にら,32800,北海道,1,6306,1062,,
8578,2024,10,7,月,にら,32800,大　分,44,6015,846,,
8579,2024,10,7,月,セルリー,32900,,,46954,297,97.5,108
8580,2024,10,7,月,セルリー,32900,長　野,20,44757,294,,
8581,2024,10,7,月,アスパラガス,33100,,,29992,1154,111.2,99.5
8582,2024,10,7,月,アスパラガス,33100,熊　本,43,3923,1070,,
8583,2024,10,7,月,アスパラガス,33100,佐　賀,41,3127,1172,,
8584,2024,10,7,月,アスパラガス,33100,栃　木,9,3096,1046,,
8585,2024,10,7,月,アスパラガス,33100,長　崎,42,2393,1059,,
8586,2024,10,7,月,アスパラガス,33100,福　岡,40,1647,1210,,
8587,2024,10,7,月,　　うち輸入,33101,,,12490,1200,231,95.8
8588,2024,10,7,月,カリフラワー,33200,,,26905,282,123.7,97.6
8589,2024,10,7,月,カリフラワー,33200,長　野,20,19540,290,,
8590,2024,10,7,月,カリフラワー,33200,埼　玉,11,2634,240,,
8591,2024,10,7,月,ブロッコリー,33300,,,257180,608,120.9,97.9
8592,2024,10,7,月,ブロッコリー,33300,北海道,1,170082,570,,
8593,2024,10,7,月,ブロッコリー,33300,長　野,20,72549,730,,
8594,2024,10,7,月,レタス,33400,,,906083,240,121.6,99.2
8595,2024,10,7,月,レタス,33400,長　野,20,582205,250,,
8596,2024,10,7,月,レタス,33400,茨　城,8,195998,220,,
8597,2024,10,7,月,パセリ,33600,,,1688,5671,81.3,110.5
8598,2024,10,7,月,パセリ,33600,長　野,20,850,4999,,
8599,2024,10,7,月,パセリ,33600,北海道,1,203,5732,,
8600,2024,10,7,月,パセリ,33600,茨　城,8,176,6557,,
8601,2024,10,7,月,パセリ,33600,千　葉,12,152,3889,,
8602,2024,10,7,月,きゅうり,34100,,,556582,469,108,101.7
8603,2024,10,7,月,きゅうり,34100,群　馬,10,112557,513,,
8604,2024,10,7,月,きゅうり,34100,北海道,1,68534,466,,
8605,2024,10,7,月,きゅうり,34100,福　島,7,52601,477,,
8606,2024,10,7,月,きゅうり,34100,埼　玉,11,43627,508,,
8607,2024,10,7,月,きゅうり,34100,宮　城,4,41025,440,,
8608,2024,10,7,月,かぼちゃ,34200,,,385350,227,110.9,106.1
8609,2024,10,7,月,かぼちゃ,34200,北海道,1,357714,205,,
8610,2024,10,7,月,なす,34300,,,304266,459,116.5,101.5
8611,2024,10,7,月,なす,34300,高　知,39,86859,499,,
8612,2024,10,7,月,なす,34300,群　馬,10,48547,448,,
8613,2024,10,7,月,なす,34300,栃　木,9,31429,439,,
8614,2024,10,7,月,なす,34300,熊　本,43,30568,521,,
8615,2024,10,7,月,なす,34300,茨　城,8,26944,350,,
8616,2024,10,7,月,トマト,34400,,,529042,739,123.4,102.2
8617,2024,10,7,月,トマト,34400,北海道,1,129538,742,,
8618,2024,10,7,月,トマト,34400,岐　阜,21,113439,738,,
8619,2024,10,7,月,トマト,34400,熊　本,43,67997,737,,
8620,2024,10,7,月,トマト,34400,千　葉,12,45061,660,,
8621,2024,10,7,月,トマト,34400,福　島,7,32519,815,,
8622,2024,10,7,月,ミニトマト,34450,,,196398,1308,117.1,102.6
8623,2024,10,7,月,ミニトマト,34450,北海道,1,62910,1284,,
8624,2024,10,7,月,ミニトマト,34450,熊　本,43,45770,1349,,
8625,2024,10,7,月,ミニトマト,34450,茨　城,8,19210,1185,,
8626,2024,10,7,月,ミニトマト,34450,愛　知,23,14817,1624,,
8627,2024,10,7,月,ミニトマト,34450,青　森,2,10198,1335,,
8628,2024,10,7,月,ピーマン,34500,,,273291,584,122.5,94.7
8629,2024,10,7,月,ピーマン,34500,岩　手,3,98690,432,,
8630,2024,10,7,月,ピーマン,34500,茨　城,8,75827,727,,
8631,2024,10,7,月,ピーマン,34500,大　分,44,19850,546,,
8632,2024,10,7,月,ピーマン,34500,北海道,1,18680,604,,
8633,2024,10,7,月,ピーマン,34500,青　森,2,12183,482,,
8634,2024,10,7,月,ししとうがらし,34600,,,10353,1595,112.2,97.6
8635,2024,10,7,月,ししとうがらし,34600,高　知,39,3522,2209,,
8636,2024,10,7,月,ししとうがらし,34600,京　都,26,2633,1098,,
8637,2024,10,7,月,ししとうがらし,34600,千　葉,12,1601,1927,,
8638,2024,10,7,月,ししとうがらし,34600,北海道,1,499,644,,
8639,2024,10,7,月,ししとうがらし,34600,長　崎,42,346,662,,
8640,2024,10,7,月,スイートコーン,34700,,,1662,343,35.4,143.5
8641,2024,10,7,月,スイートコーン,34700,北海道,1,988,281,,
8642,2024,10,7,月,スイートコーン,34700,山　梨,19,215,496,,
8643,2024,10,7,月,スイートコーン,34700,群　馬,10,170,391,,
8644,2024,10,7,月,さやいんげん,35100,,,8555,1503,101.1,100.1
8645,2024,10,7,月,さやいんげん,35100,福　島,7,2229,1444,,
8646,2024,10,7,月,さやいんげん,35100,鹿児島,46,1150,1526,,
8647,2024,10,7,月,さやいんげん,35100,北海道,1,1008,1954,,
8648,2024,10,7,月,さやいんげん,35100,群　馬,10,948,1212,,
8649,2024,10,7,月,さやいんげん,35100,青　森,2,616,1373,,
8650,2024,10,7,月,さやえんどう,35200,,,1993,3099,105.6,95.4
8651,2024,10,7,月,さやえんどう,35200,北海道,1,1289,3442,,
8652,2024,10,7,月,さやえんどう,35200,青　森,2,196,3762,,
8653,2024,10,7,月,さやえんどう,35200,岩　手,3,49,3108,,
8654,2024,10,7,月,さやえんどう,35200,秋　田,5,25,3033,,
8655,2024,10,7,月,さやえんどう,35200,岐　阜,21,21,3240,,
8656,2024,10,7,月,　　うち輸入,35201,,,389,1565,147.9,119
8657,2024,10,7,月,えだまめ,35500,,,29626,936,109.4,94.1
8658,2024,10,7,月,えだまめ,35500,山　形,6,10118,877,,
8659,2024,10,7,月,えだまめ,35500,群　馬,10,6806,1031,,
8660,2024,10,7,月,えだまめ,35500,秋　田,5,6571,766,,
8661,2024,10,7,月,えだまめ,35500,京　都,26,2398,1506,,
8662,2024,10,7,月,かんしょ,36100,,,410426,285,111.5,104
8663,2024,10,7,月,かんしょ,36100,茨　城,8,167245,239,,
8664,2024,10,7,月,かんしょ,36100,千　葉,12,111460,276,,
8665,2024,10,7,月,かんしょ,36100,徳　島,36,71990,358,,
8666,2024,10,7,月,ばれいしょ,36200,,,1293341,108,118.4,95.6
8667,2024,10,7,月,ばれいしょ,36200,北海道,1,1279068,108,,
8668,2024,10,7,月,さといも,36300,,,66129,417,87.1,107.8
8669,2024,10,7,月,さといも,36300,埼　玉,11,33650,377,,
8670,2024,10,7,月,さといも,36300,千　葉,12,9690,299,,
8671,2024,10,7,月,さといも,36300,愛　媛,38,5669,424,,
8672,2024,10,7,月,さといも,36300,静　岡,22,3970,892,,
8673,2024,10,7,月,やまのいも,36500,,,174300,447,148.5,98.2
8674,2024,10,7,月,やまのいも,36500,北海道,1,106367,431,,
8675,2024,10,7,月,やまのいも,36500,青　森,2,61683,458,,
8676,2024,10,7,月,たまねぎ,36610,,,1862541,108,120.3,102.9
8677,2024,10,7,月,たまねぎ,36610,北海道,1,1803945,105,,
8678,2024,10,7,月,　　うち輸入,36620,,,20575,114,81.4,108.6
8679,2024,10,7,月,にんにく,36700,,,14974,1301,104.8,108.3
8680,2024,10,7,月,にんにく,36700,青　森,2,7468,1986,,
8681,2024,10,7,月,にんにく,36700,北海道,1,300,1814,,
8682,2024,10,7,月,にんにく,36700,香　川,37,50,1350,,
8683,2024,10,7,月,にんにく,36700,長　崎,42,30,756,,
8684,2024,10,7,月,にんにく,36700,茨　城,8,24,378,,
8685,2024,10,7,月,　　うち輸入,36701,,,7079,564,89.6,109.9
8686,2024,10,7,月,しょうが,37200,,,24680,655,91.2,100.3
8687,2024,10,7,月,しょうが,37200,高　知,39,11163,711,,
8688,2024,10,7,月,しょうが,37200,長　崎,42,3212,557,,
8689,2024,10,7,月,しょうが,37200,千　葉,12,2137,610,,
8690,2024,10,7,月,しょうが,37200,熊　本,43,1931,708,,
8691,2024,10,7,月,しょうが,37200,和歌山,30,612,401,,
8692,2024,10,7,月,　　うち輸入,37201,,,3886,538,111,97.6
8693,2024,10,7,月,生しいたけ,38100,,,64368,1053,93.1,101.6
8694,2024,10,7,月,生しいたけ,38100,徳　島,36,12470,1026,,
8695,2024,10,7,月,生しいたけ,38100,秋　田,5,10331,1244,,
8696,2024,10,7,月,生しいたけ,38100,長　崎,42,5847,1005,,
8697,2024,10,7,月,生しいたけ,38100,千　葉,12,4152,717,,
8698,2024,10,7,月,生しいたけ,38100,岩　手,3,3895,1087,,
8699,2024,10,7,月,　　うち輸入,38101,,,1245,820,72.3,105.7
8700,2024,10,7,月,なめこ,38300,,,24810,495,84.3,99.4
8701,2024,10,7,月,なめこ,38300,長　野,20,8011,458,,
8702,2024,10,7,月,なめこ,38300,山　形,6,3749,534,,
8703,2024,10,7,月,なめこ,38300,三　重,24,2991,549,,
8704,2024,10,7,月,なめこ,38300,宮　城,4,1802,489,,
8705,2024,10,7,月,なめこ,38300,大　分,44,1709,494,,
8706,2024,10,7,月,えのきだけ,38400,,,167659,329,100,99.7
8707,2024,10,7,月,えのきだけ,38400,長　野,20,119736,317,,
8708,2024,10,7,月,えのきだけ,38400,新　潟,15,17023,334,,
8709,2024,10,7,月,しめじ,38500,,,95336,488,80.1,96.6
8710,2024,10,7,月,しめじ,38500,長　野,20,64580,468,,
8711,2024,10,7,月,しめじ,38500,福　岡,40,12972,430,,
8712,2024,10,7,月,その他の野菜,39000,,,288609,1145,101.1,98.6
8713,2024,10,7,月,輸入野菜計,39100,,,89526,934,94.3,107.4
8714,2024,10,7,月,他の輸入野菜,39200,,,43865,1335,86.2,103.6
8715,2024,10,14,月,野菜総計,30000,,,112760,332,0.9,124.3
8716,2024,10,14,月,野菜総計,30000,北海道,1,29260,166,,
8717,2024,10,14,月,野菜総計,30000,群　馬,10,21840,193,,
8718,2024,10,14,月,野菜総計,30000,沖　縄,47,17254,515,,
8719,2024,10,14,月,野菜総計,30000,長　野,20,10069,223,,
8720,2024,10,14,月,野菜総計,30000,熊　本,43,8963,499,,
8721,2024,10,14,月,野菜総計,30000,宮　崎,45,7142,297,,
8722,2024,10,14,月,野菜総計,30000,長　崎,42,5011,329,,
8723,2024,10,14,月,だいこん,30100,,,2640,151,0.3,123.8
8724,2024,10,14,月,だいこん,30100,北海道,1,2640,151,,
8725,2024,10,14,月,かぶ,30200,,,11,580,0,339.2
8726,2024,10,14,月,かぶ,30200,千　葉,12,11,580,,
8727,2024,10,14,月,にんじん,30300,,,4519,172,0.6,148.3
8728,2024,10,14,月,にんじん,30300,北海道,1,4020,142,,
8729,2024,10,14,月,ごぼう,30400,,,490,257,0.6,76.7
8730,2024,10,14,月,ごぼう,30400,青　森,2,110,313,,
8731,2024,10,14,月,れんこん,30600,,,132,434,0.1,104.1
8732,2024,10,14,月,れんこん,30600,佐　賀,41,132,434,,
8733,2024,10,14,月,はくさい,31100,,,6866,194,0.4,170.2
8734,2024,10,14,月,はくさい,31100,長　野,20,6858,193,,
8735,2024,10,14,月,みずな,31300,,,100,797,0.2,174.8
8736,2024,10,14,月,みずな,31300,茨　城,8,100,797,,
8737,2024,10,14,月,こまつな,31500,,,1156,712,0.9,161.5
8738,2024,10,14,月,こまつな,31500,鹿児島,46,740,754,,
8739,2024,10,14,月,こまつな,31500,沖　縄,47,356,637,,
8740,2024,10,14,月,その他の菜類,31550,,,174,662,12.1,107.6
8741,2024,10,14,月,ちんげんさい,31560,,,315,815,0.9,192.7
8742,2024,10,14,月,ちんげんさい,31560,鹿児島,46,144,775,,
8743,2024,10,14,月,ちんげんさい,31560,沖　縄,47,131,876,,
8744,2024,10,14,月,キャベツ,31700,,,34820,187,2.2,149.6
8745,2024,10,14,月,キャベツ,31700,群　馬,10,21840,193,,
8746,2024,10,14,月,キャベツ,31700,宮　崎,45,5160,169,,
8747,2024,10,14,月,キャベツ,31700,熊　本,43,4650,177,,
8748,2024,10,14,月,ほうれんそう,31800,,,178,1521,0.2,186.6
8749,2024,10,14,月,ほうれんそう,31800,鹿児島,46,168,1512,,
8750,2024,10,14,月,ねぎ,31900,,,671,873,0.2,149
8751,2024,10,14,月,ねぎ,31900,北海道,1,540,903,,
8752,2024,10,14,月,みつば,32500,,,21,1337,0.2,134.4
8753,2024,10,14,月,みつば,32500,埼　玉,11,12,810,,
8754,2024,10,14,月,みつば,32500,千　葉,12,5,1944,,
8755,2024,10,14,月,にら,32800,,,440,1231,0.7,127.4
8756,2024,10,14,月,にら,32800,熊　本,43,185,1192,,
8757,2024,10,14,月,にら,32800,福　岡,40,115,1474,,
8758,2024,10,14,月,にら,32800,鹿児島,46,70,1335,,
8759,2024,10,14,月,セルリー,32900,,,520,216,1,76.9
8760,2024,10,14,月,アスパラガス,33100,,,167,816,1,70.3
8761,2024,10,14,月,アスパラガス,33100,長　崎,42,105,761,,
8762,2024,10,14,月,アスパラガス,33100,熊　本,43,45,807,,
8763,2024,10,14,月,　　うち輸入,33101,,,17,1182,0.2,98.3
8764,2024,10,14,月,ブロッコリー,33300,,,620,449,0.3,77.1
8765,2024,10,14,月,ブロッコリー,33300,北海道,1,620,449,,
8766,2024,10,14,月,レタス,33400,,,6785,384,1.2,147.7
8767,2024,10,14,月,レタス,33400,長　崎,42,3550,311,,
8768,2024,10,14,月,レタス,33400,福　岡,40,1929,516,,
8769,2024,10,14,月,パセリ,33600,,,11,11751,0.6,193
8770,2024,10,14,月,パセリ,33600,長　野,20,5,13213,,
8771,2024,10,14,月,パセリ,33600,大　分,44,5,10800,,
8772,2024,10,14,月,きゅうり,34100,,,5048,620,1.6,125.3
8773,2024,10,14,月,きゅうり,34100,沖　縄,47,2993,633,,
8774,2024,10,14,月,きゅうり,34100,宮　崎,45,1355,589,,
8775,2024,10,14,月,かぼちゃ,34200,,,1028,290,0.2,151
8776,2024,10,14,月,かぼちゃ,34200,北海道,1,900,197,,
8777,2024,10,14,月,なす,34300,,,1547,430,0.7,94.9
8778,2024,10,14,月,なす,34300,熊　本,43,1150,466,,
8779,2024,10,14,月,なす,34300,沖　縄,47,222,288,,
8780,2024,10,14,月,トマト,34400,,,3715,1147,1.3,138.7
8781,2024,10,14,月,トマト,34400,熊　本,43,1834,1099,,
8782,2024,10,14,月,トマト,34400,大　分,44,1653,1157,,
8783,2024,10,14,月,ミニトマト,34450,,,895,1164,0.7,92.7
8784,2024,10,14,月,ミニトマト,34450,熊　本,43,570,1070,,
8785,2024,10,14,月,ミニトマト,34450,沖　縄,47,148,1436,,
8786,2024,10,14,月,ピーマン,34500,,,1013,696,0.6,110.8
8787,2024,10,14,月,ピーマン,34500,宮　崎,45,468,683,,
8788,2024,10,14,月,ピーマン,34500,大　分,44,204,704,,
8789,2024,10,14,月,ピーマン,34500,鹿児島,46,137,540,,
8790,2024,10,14,月,ピーマン,34500,沖　縄,47,89,668,,
8791,2024,10,14,月,ししとうがらし,34600,,,12,3645,0.2,202.6
8792,2024,10,14,月,ししとうがらし,34600,高　知,39,12,3645,,
8793,2024,10,14,月,さやいんげん,35100,,,20,1620,0.3,104.5
8794,2024,10,14,月,さやいんげん,35100,鹿児島,46,20,1620,,
8795,2024,10,14,月,かんしょ,36100,,,800,385,0.2,133.7
8796,2024,10,14,月,かんしょ,36100,熊　本,43,465,403,,
8797,2024,10,14,月,かんしょ,36100,茨　城,8,315,367,,
8798,2024,10,14,月,ばれいしょ,36200,,,5960,132,0.7,113.8
8799,2024,10,14,月,ばれいしょ,36200,北海道,1,5960,132,,
8800,2024,10,14,月,やまのいも,36500,,,710,564,0.6,126.5
8801,2024,10,14,月,やまのいも,36500,北海道,1,560,532,,
8802,2024,10,14,月,やまのいも,36500,青　森,2,150,684,,
8803,2024,10,14,月,たまねぎ,36610,,,14990,126,0.7,120
8804,2024,10,14,月,たまねぎ,36610,北海道,1,12780,128,,
8805,2024,10,14,月,　　うち輸入,36620,,,2210,116,10.6,103.6
8806,2024,10,14,月,にんにく,36700,,,360,489,2.3,42.7
8807,2024,10,14,月,　　うち輸入,36701,,,360,489,3.9,91.7
8808,2024,10,14,月,しょうが,37200,,,158,780,0.7,120.9
8809,2024,10,14,月,しょうが,37200,高　知,39,84,864,,
8810,2024,10,14,月,しょうが,37200,沖　縄,47,50,605,,
8811,2024,10,14,月,生しいたけ,38100,,,28,1374,0,129.7
8812,2024,10,14,月,生しいたけ,38100,長　崎,42,24,1364,,
8813,2024,10,14,月,なめこ,38300,,,50,702,0.2,139.3
8814,2024,10,14,月,なめこ,38300,長　崎,42,50,702,,
8815,2024,10,14,月,えのきだけ,38400,,,612,454,0.4,135.1
8816,2024,10,14,月,えのきだけ,38400,長　崎,42,492,490,,
8817,2024,10,14,月,しめじ,38500,,,588,579,0.7,114.4
8818,2024,10,14,月,しめじ,38500,福　岡,40,588,579,,
8819,2024,10,14,月,その他の野菜,39000,,,14591,531,6.5,39.2
8820,2024,10,14,月,輸入野菜計,39100,,,3911,206,4.3,23.4
8821,2024,10,14,月,他の輸入野菜,39200,,,1325,268,2.7,21.6
8822,2024,10,21,月,野菜総計,30000,,,15398869,287,108.7,101.1
8823,2024,10,21,月,野菜総計,30000,北海道,1,5318004,176,,
8824,2024,10,21,月,野菜総計,30000,長　野,20,2617469,172,,
8825,2024,10,21,月,野菜総計,30000,群　馬,10,1556343,215,,
8826,2024,10,21,月,野菜総計,30000,茨　城,8,1157361,348,,
8827,2024,10,21,月,野菜総計,30000,青　森,2,722984,271,,
8828,2024,10,21,月,野菜総計,30000,熊　本,43,485790,672,,
8829,2024,10,21,月,野菜総計,30000,千　葉,12,444597,305,,
8830,2024,10,21,月,だいこん,30100,,,1240648,121,97.6,96.8
8831,2024,10,21,月,だいこん,30100,北海道,1,401927,122,,
8832,2024,10,21,月,だいこん,30100,青　森,2,338762,129,,
8833,2024,10,21,月,だいこん,30100,千　葉,12,168784,100,,
8834,2024,10,21,月,だいこん,30100,石　川,17,84282,139,,
8835,2024,10,21,月,かぶ,30200,,,67083,185,94.1,110.1
8836,2024,10,21,月,かぶ,30200,千　葉,12,29368,164,,
8837,2024,10,21,月,かぶ,30200,青　森,2,15292,216,,
8838,2024,10,21,月,かぶ,30200,埼　玉,11,10891,161,,
8839,2024,10,21,月,にんじん,30300,,,1165006,114,97.9,96.6
8840,2024,10,21,月,にんじん,30300,北海道,1,1050381,115,,
8841,2024,10,21,月,ごぼう,30400,,,131000,294,173.8,95.8
8842,2024,10,21,月,ごぼう,30400,青　森,2,89988,291,,
8843,2024,10,21,月,ごぼう,30400,北海道,1,23242,192,,
8844,2024,10,21,月,たけのこ,30500,,,5128,1276,146.8,92.3
8845,2024,10,21,月,たけのこ,30500,高　知,39,5108,1277,,
8846,2024,10,21,月,れんこん,30600,,,87766,383,86.4,97.7
8847,2024,10,21,月,れんこん,30600,茨　城,8,51788,371,,
8848,2024,10,21,月,れんこん,30600,佐　賀,41,14384,345,,
8849,2024,10,21,月,れんこん,30600,愛　知,23,7495,336,,
8850,2024,10,21,月,はくさい,31100,,,2022644,102,104.7,109.7
8851,2024,10,21,月,はくさい,31100,長　野,20,1881575,102,,
8852,2024,10,21,月,みずな,31300,,,52741,452,115.2,99.8
8853,2024,10,21,月,みずな,31300,茨　城,8,35080,429,,
8854,2024,10,21,月,みずな,31300,福　岡,40,11050,446,,
8855,2024,10,21,月,こまつな,31500,,,169456,419,115.4,100.5
